GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,lat,long,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided,GEOID_x,STATE,COUNTY,TRACT,BLOCK,GEOID_y,NAME,variable,estimate,moe,geometry
1004330.0,745,Eastern Sanitary Landfill Solid Waste Management Facility (ESL),MD,6257 Days Cove Road,White Marsh,Baltimore,21162.0,39.3948,-76.3964,Public,"Baltimore County, MD",1983.0,2027.0,Open,"7,971,798",2021.0,Yes,1.657,0.756,815-0,Shutdown,Project #1,9/1/06,12/31/18,Electricity,Reciprocating Engine,,0.73,3.0,0.58,0.0,0.0,240054113022003,24,5,411302,2003,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B19013_001,139500.0,28693.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
1004330.0,745,Eastern Sanitary Landfill Solid Waste Management Facility (ESL),MD,6257 Days Cove Road,White Marsh,Baltimore,21162.0,39.3948,-76.3964,Public,"Baltimore County, MD",1983.0,2027.0,Open,"7,971,798",2021.0,Yes,1.657,0.756,815-1,Operational,"Project #1, Re-Start",1/1/20,,Electricity,Reciprocating Engine,,3.2,4.0,2.0,0.1619,0.0155,240054113022003,24,5,411302,2003,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B01002_001,35.9,4.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
1004330.0,745,Eastern Sanitary Landfill Solid Waste Management Facility (ESL),MD,6257 Days Cove Road,White Marsh,Baltimore,21162.0,39.3948,-76.3964,Public,"Baltimore County, MD",1983.0,2027.0,Open,"7,971,798",2021.0,Yes,1.657,0.756,815-1,Operational,"Project #1, Re-Start",1/1/20,,Electricity,Reciprocating Engine,,3.2,4.0,2.0,0.1619,0.0155,240054113022003,24,5,411302,2003,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B01003_001,4150.0,415.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
1004330.0,745,Eastern Sanitary Landfill Solid Waste Management Facility (ESL),MD,6257 Days Cove Road,White Marsh,Baltimore,21162.0,39.3948,-76.3964,Public,"Baltimore County, MD",1983.0,2027.0,Open,"7,971,798",2021.0,Yes,1.657,0.756,815-1,Operational,"Project #1, Re-Start",1/1/20,,Electricity,Reciprocating Engine,,3.2,4.0,2.0,0.1619,0.0155,240054113022003,24,5,411302,2003,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B19013_001,139500.0,28693.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
,2270,Honey-Go-Run Reclamation,MD,10710 Philadelphia Road,Perry Hall,Baltimore,21128.0,39.39383,-76.42418,Private,"Republic Services, Inc.",,,Open,"2,528,416",2009.0,No,,,180360-0,Candidate,,,,Unknown,Unknown,,,,,,,240054113021018,24,5,411302,1018,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B01002_001,35.9,4.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
,2270,Honey-Go-Run Reclamation,MD,10710 Philadelphia Road,Perry Hall,Baltimore,21128.0,39.39383,-76.42418,Private,"Republic Services, Inc.",,,Open,"2,528,416",2009.0,No,,,180360-0,Candidate,,,,Unknown,Unknown,,,,,,,240054113021018,24,5,411302,1018,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B01003_001,4150.0,415.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
,2270,Honey-Go-Run Reclamation,MD,10710 Philadelphia Road,Perry Hall,Baltimore,21128.0,39.39383,-76.42418,Private,"Republic Services, Inc.",,,Open,"2,528,416",2009.0,No,,,180360-0,Candidate,,,,Unknown,Unknown,,,,,,,240054113021018,24,5,411302,1018,24005411302,"Census Tract 4113.02, Baltimore County, Maryland",B19013_001,139500.0,28693.0,"list(list(c(-76.454194, -76.449, -76.445775, -76.441295, -76.438901, -76.434061, -76.429075, -76.416175, -76.412215, -76.409699, -76.40013, -76.397602, -76.395793, -76.393818, -76.391618, -76.390087, -76.389803, -76.391928, -76.390775, -76.386084, -76.381954, -76.374859, -76.369981, -76.365221, -76.361055, -76.360146, -76.360458, -76.360113, -76.359269, -76.358781, -76.357753, -76.3575991968091, -76.357243, -76.3572458304734, -76.370982, -76.376441, -76.393391, -76.397749, -76.406026, -76.41224, 
-76.412585, -76.41479, -76.414445, -76.42495, -76.426781, -76.428385, -76.432608, -76.432943, -76.436071, -76.439738, -76.440919, -76.445262, -76.445979, -76.451289, -76.454194, 39.374502, 39.379339, 39.382333, 39.386483, 39.38877, 39.393801, 39.399357, 39.409052, 39.412104, 39.415716, 39.412183, 39.411694, 39.412707, 39.411527, 39.411314, 39.408937, 39.407731, 39.4041, 39.401989, 39.4001, 39.401364, 39.402451, 39.402496, 39.401814, 39.400255, 39.396446, 39.395553, 39.394778, 39.394046, 39.390305, 
39.38979, 39.3899229517949, 39.387926, 39.3878713647285, 39.379107, 39.379155, 39.379318, 39.383198, 39.383306, 39.385113, 39.385609, 39.38478, 39.383991, 39.378448, 39.377798, 39.37481, 39.369187, 39.367813, 39.364952, 39.366087, 39.366881, 39.370441, 39.370671, 39.372767, 39.374502)))"
,746,Fort Detrick SLF,MD,,Fort Detrick,Frederick,21702.0,39.43889,-77.422223,Public,United States Army,,,Unknown,"79,172",2009.0,No,,,816-0,Unknown,,,,Unknown,Unknown,,,,,,,240217512011014,24,21,751201,1014,24021751201,"Census Tract 7512.01, Frederick County, Maryland",B01002_001,37.9,2.7,"list(list(c(-77.44713, -77.440893, -77.438983, -77.438503, -77.438314, -77.431375, -77.425487, -77.423928, -77.419509, -77.417207, -77.417216, -77.415875, -77.412383, -77.412544, -77.412781, -77.413163, -77.413772, -77.4139, -77.414134, -77.415712, -77.416153, -77.416314, -77.416455, -77.414966, -77.414774, -77.414669, -77.414073, -77.412737, -77.411878, -77.410858, -77.417296, -77.415079, -77.424321, -77.424795, -77.43167, -77.432162, -77.4346, -77.436702, -77.437636, -77.437155, -77.435912, -77.434402, 
-77.434146, -77.434135, -77.434196, -77.43507, -77.435942, -77.439699, -77.439748, -77.440568, -77.442386, -77.445289, -77.446642, -77.44932, -77.44713, 39.465264, 39.465753, 39.466394, 39.467731, 39.469214, 39.469294, 39.469757, 39.468698, 39.46722, 39.468686, 39.469401, 39.469652, 39.471343, 39.471064, 39.470338, 39.469578, 39.468543, 39.468273, 39.467747, 39.461896, 39.460557, 39.460068, 39.458688, 39.456743, 39.455878, 39.455355, 39.452548, 39.450417, 39.448761, 39.442015, 39.441145, 39.435719, 
39.434964, 39.434511, 39.429025, 39.428458, 39.432364, 39.436118, 39.438964, 39.440398, 39.44208, 39.445636, 39.447557, 39.448002, 39.448968, 39.452009, 39.453595, 39.458598, 39.458662, 39.459691, 39.460899, 39.4621, 39.463146, 39.465435, 39.465264)))"
,746,Fort Detrick SLF,MD,,Fort Detrick,Frederick,21702.0,39.43889,-77.422223,Public,United States Army,,,Unknown,"79,172",2009.0,No,,,816-0,Unknown,,,,Unknown,Unknown,,,,,,,240217512011014,24,21,751201,1014,24021751201,"Census Tract 7512.01, Frederick County, Maryland",B01003_001,6237.0,774.0,"list(list(c(-77.44713, -77.440893, -77.438983, -77.438503, -77.438314, -77.431375, -77.425487, -77.423928, -77.419509, -77.417207, -77.417216, -77.415875, -77.412383, -77.412544, -77.412781, -77.413163, -77.413772, -77.4139, -77.414134, -77.415712, -77.416153, -77.416314, -77.416455, -77.414966, -77.414774, -77.414669, -77.414073, -77.412737, -77.411878, -77.410858, -77.417296, -77.415079, -77.424321, -77.424795, -77.43167, -77.432162, -77.4346, -77.436702, -77.437636, -77.437155, -77.435912, -77.434402, 
-77.434146, -77.434135, -77.434196, -77.43507, -77.435942, -77.439699, -77.439748, -77.440568, -77.442386, -77.445289, -77.446642, -77.44932, -77.44713, 39.465264, 39.465753, 39.466394, 39.467731, 39.469214, 39.469294, 39.469757, 39.468698, 39.46722, 39.468686, 39.469401, 39.469652, 39.471343, 39.471064, 39.470338, 39.469578, 39.468543, 39.468273, 39.467747, 39.461896, 39.460557, 39.460068, 39.458688, 39.456743, 39.455878, 39.455355, 39.452548, 39.450417, 39.448761, 39.442015, 39.441145, 39.435719, 
39.434964, 39.434511, 39.429025, 39.428458, 39.432364, 39.436118, 39.438964, 39.440398, 39.44208, 39.445636, 39.447557, 39.448002, 39.448968, 39.452009, 39.453595, 39.458598, 39.458662, 39.459691, 39.460899, 39.4621, 39.463146, 39.465435, 39.465264)))"
,746,Fort Detrick SLF,MD,,Fort Detrick,Frederick,21702.0,39.43889,-77.422223,Public,United States Army,,,Unknown,"79,172",2009.0,No,,,816-0,Unknown,,,,Unknown,Unknown,,,,,,,240217512011014,24,21,751201,1014,24021751201,"Census Tract 7512.01, Frederick County, Maryland",B19013_001,132988.0,18192.0,"list(list(c(-77.44713, -77.440893, -77.438983, -77.438503, -77.438314, -77.431375, -77.425487, -77.423928, -77.419509, -77.417207, -77.417216, -77.415875, -77.412383, -77.412544, -77.412781, -77.413163, -77.413772, -77.4139, -77.414134, -77.415712, -77.416153, -77.416314, -77.416455, -77.414966, -77.414774, -77.414669, -77.414073, -77.412737, -77.411878, -77.410858, -77.417296, -77.415079, -77.424321, -77.424795, -77.43167, -77.432162, -77.4346, -77.436702, -77.437636, -77.437155, -77.435912, -77.434402, 
-77.434146, -77.434135, -77.434196, -77.43507, -77.435942, -77.439699, -77.439748, -77.440568, -77.442386, -77.445289, -77.446642, -77.44932, -77.44713, 39.465264, 39.465753, 39.466394, 39.467731, 39.469214, 39.469294, 39.469757, 39.468698, 39.46722, 39.468686, 39.469401, 39.469652, 39.471343, 39.471064, 39.470338, 39.469578, 39.468543, 39.468273, 39.467747, 39.461896, 39.460557, 39.460068, 39.458688, 39.456743, 39.455878, 39.455355, 39.452548, 39.450417, 39.448761, 39.442015, 39.441145, 39.435719, 
39.434964, 39.434511, 39.429025, 39.428458, 39.432364, 39.436118, 39.438964, 39.440398, 39.44208, 39.445636, 39.447557, 39.448002, 39.448968, 39.452009, 39.453595, 39.458598, 39.458662, 39.459691, 39.460899, 39.4621, 39.463146, 39.465435, 39.465264)))"
,747,Fort Meade SLF,MD,,Fort Meade,Anne Arundel,,39.125,-76.77,Public,Landfill Owner of Fort Meade SLF,1976.0,1995.0,Closed,"1,074,376",,No,,,817-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037401062024,24,3,740106,2024,24003740106,"Census Tract 7401.06, Anne Arundel County, Maryland",B01002_001,36.3,5.6,"list(list(c(-76.786455, -76.78518, -76.7842, -76.782621, -76.780467, -76.78061, -76.779942, -76.780182, -76.781839, -76.780945, -76.780925, -76.781628, -76.778054, -76.775784, -76.770528, -76.769358, -76.769471, -76.771722, -76.772766, -76.773693, -76.772642, -76.768713, -76.768597, -76.773789, -76.774143, -76.776298, -76.779615, -76.776962, -76.767098, -76.763738, -76.760416, -76.754142, -76.750137, -76.747471, -76.742732, -76.74122, -76.739229, -76.739073, -76.739796, -76.735403, -76.745096, -76.748801, 
-76.750538, -76.755445, -76.759309, -76.76429, -76.767823, -76.771973, -76.777737, -76.778055, -76.780432, -76.790498, -76.786455, 39.129514, 39.132081, 39.139602, 39.143812, 39.139849, 39.136115, 39.132628, 39.131557, 39.130662, 39.12874, 39.125385, 39.122713, 39.123973, 39.12683, 39.129862, 39.130135, 39.132813, 39.135495, 39.134837, 39.136557, 39.139386, 39.141364, 39.142065, 39.1426, 39.145028, 39.146475, 39.147735, 39.150883, 39.162384, 39.166229, 39.168907, 39.172056, 39.175015, 39.178316, 
39.177285, 39.176496, 39.174896, 39.169961, 39.166254, 39.165173, 39.156127, 39.152669, 39.150528, 39.140055, 39.132564, 39.125394, 39.121633, 39.118209, 39.114251, 39.114298, 39.117931, 39.1255, 39.129514)))"
,747,Fort Meade SLF,MD,,Fort Meade,Anne Arundel,,39.125,-76.77,Public,Landfill Owner of Fort Meade SLF,1976.0,1995.0,Closed,"1,074,376",,No,,,817-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037401062024,24,3,740106,2024,24003740106,"Census Tract 7401.06, Anne Arundel County, Maryland",B01003_001,3065.0,601.0,"list(list(c(-76.786455, -76.78518, -76.7842, -76.782621, -76.780467, -76.78061, -76.779942, -76.780182, -76.781839, -76.780945, -76.780925, -76.781628, -76.778054, -76.775784, -76.770528, -76.769358, -76.769471, -76.771722, -76.772766, -76.773693, -76.772642, -76.768713, -76.768597, -76.773789, -76.774143, -76.776298, -76.779615, -76.776962, -76.767098, -76.763738, -76.760416, -76.754142, -76.750137, -76.747471, -76.742732, -76.74122, -76.739229, -76.739073, -76.739796, -76.735403, -76.745096, -76.748801, 
-76.750538, -76.755445, -76.759309, -76.76429, -76.767823, -76.771973, -76.777737, -76.778055, -76.780432, -76.790498, -76.786455, 39.129514, 39.132081, 39.139602, 39.143812, 39.139849, 39.136115, 39.132628, 39.131557, 39.130662, 39.12874, 39.125385, 39.122713, 39.123973, 39.12683, 39.129862, 39.130135, 39.132813, 39.135495, 39.134837, 39.136557, 39.139386, 39.141364, 39.142065, 39.1426, 39.145028, 39.146475, 39.147735, 39.150883, 39.162384, 39.166229, 39.168907, 39.172056, 39.175015, 39.178316, 
39.177285, 39.176496, 39.174896, 39.169961, 39.166254, 39.165173, 39.156127, 39.152669, 39.150528, 39.140055, 39.132564, 39.125394, 39.121633, 39.118209, 39.114251, 39.114298, 39.117931, 39.1255, 39.129514)))"
,747,Fort Meade SLF,MD,,Fort Meade,Anne Arundel,,39.125,-76.77,Public,Landfill Owner of Fort Meade SLF,1976.0,1995.0,Closed,"1,074,376",,No,,,817-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037401062024,24,3,740106,2024,24003740106,"Census Tract 7401.06, Anne Arundel County, Maryland",B19013_001,126681.0,26220.0,"list(list(c(-76.786455, -76.78518, -76.7842, -76.782621, -76.780467, -76.78061, -76.779942, -76.780182, -76.781839, -76.780945, -76.780925, -76.781628, -76.778054, -76.775784, -76.770528, -76.769358, -76.769471, -76.771722, -76.772766, -76.773693, -76.772642, -76.768713, -76.768597, -76.773789, -76.774143, -76.776298, -76.779615, -76.776962, -76.767098, -76.763738, -76.760416, -76.754142, -76.750137, -76.747471, -76.742732, -76.74122, -76.739229, -76.739073, -76.739796, -76.735403, -76.745096, -76.748801, 
-76.750538, -76.755445, -76.759309, -76.76429, -76.767823, -76.771973, -76.777737, -76.778055, -76.780432, -76.790498, -76.786455, 39.129514, 39.132081, 39.139602, 39.143812, 39.139849, 39.136115, 39.132628, 39.131557, 39.130662, 39.12874, 39.125385, 39.122713, 39.123973, 39.12683, 39.129862, 39.130135, 39.132813, 39.135495, 39.134837, 39.136557, 39.139386, 39.141364, 39.142065, 39.1426, 39.145028, 39.146475, 39.147735, 39.150883, 39.162384, 39.166229, 39.168907, 39.172056, 39.175015, 39.178316, 
39.177285, 39.176496, 39.174896, 39.169961, 39.166254, 39.165173, 39.156127, 39.152669, 39.150528, 39.140055, 39.132564, 39.125394, 39.121633, 39.118209, 39.114251, 39.114298, 39.117931, 39.1255, 39.129514)))"
1003378.0,10720,Garrett County SWD and RF,MD,3118 Oakland Sang Run Road,Oakland,Garrett,21550.0,39.45075,-79.40754,Public,"Garrett County, MD",1974.0,2037.0,Open,"1,360,889",2021.0,No,,,180925-0,Candidate,,,,Unknown,Unknown,,,,,,,240230006011003,24,23,601,1003,24043000601,"Census Tract 6.01, Washington County, Maryland",B01002_001,35.2,5.0,"list(list(c(-77.71629, -77.71392, -77.71237, -77.705942, -77.704173, -77.701904, -77.701288, -77.693466, -77.69329, -77.692402, -77.69225, -77.68514, -77.683727, -77.687662, -77.686865, -77.686064, -77.686934, -77.69052, -77.690614, -77.690125, -77.690792, -77.690981, -77.693033, -77.693817, -77.696109, -77.697573, -77.699051, -77.701329, -77.703105, -77.705534, -77.71215, -77.71474, -77.71629, 39.64009, 39.64308, 39.64295, 39.642119, 39.642131, 39.642155, 39.642162, 39.642268, 39.64227, 39.642282, 
39.642283, 39.64261, 39.642408, 39.640521, 39.639561, 39.638478, 39.637849, 39.638494, 39.637984, 39.636511, 39.634503, 39.63424, 39.63365, 39.631854, 39.63213, 39.632519, 39.632624, 39.631231, 39.633695, 39.635452, 39.639, 39.63942, 39.64009)))"
1003378.0,10720,Garrett County SWD and RF,MD,3118 Oakland Sang Run Road,Oakland,Garrett,21550.0,39.45075,-79.40754,Public,"Garrett County, MD",1974.0,2037.0,Open,"1,360,889",2021.0,No,,,180925-0,Candidate,,,,Unknown,Unknown,,,,,,,240230006011003,24,23,601,1003,24043000601,"Census Tract 6.01, Washington County, Maryland",B01003_001,2355.0,295.0,"list(list(c(-77.71629, -77.71392, -77.71237, -77.705942, -77.704173, -77.701904, -77.701288, -77.693466, -77.69329, -77.692402, -77.69225, -77.68514, -77.683727, -77.687662, -77.686865, -77.686064, -77.686934, -77.69052, -77.690614, -77.690125, -77.690792, -77.690981, -77.693033, -77.693817, -77.696109, -77.697573, -77.699051, -77.701329, -77.703105, -77.705534, -77.71215, -77.71474, -77.71629, 39.64009, 39.64308, 39.64295, 39.642119, 39.642131, 39.642155, 39.642162, 39.642268, 39.64227, 39.642282, 
39.642283, 39.64261, 39.642408, 39.640521, 39.639561, 39.638478, 39.637849, 39.638494, 39.637984, 39.636511, 39.634503, 39.63424, 39.63365, 39.631854, 39.63213, 39.632519, 39.632624, 39.631231, 39.633695, 39.635452, 39.639, 39.63942, 39.64009)))"
1003378.0,10720,Garrett County SWD and RF,MD,3118 Oakland Sang Run Road,Oakland,Garrett,21550.0,39.45075,-79.40754,Public,"Garrett County, MD",1974.0,2037.0,Open,"1,360,889",2021.0,No,,,180925-0,Candidate,,,,Unknown,Unknown,,,,,,,240230006011003,24,23,601,1003,24043000601,"Census Tract 6.01, Washington County, Maryland",B19013_001,35350.0,8360.0,"list(list(c(-77.71629, -77.71392, -77.71237, -77.705942, -77.704173, -77.701904, -77.701288, -77.693466, -77.69329, -77.692402, -77.69225, -77.68514, -77.683727, -77.687662, -77.686865, -77.686064, -77.686934, -77.69052, -77.690614, -77.690125, -77.690792, -77.690981, -77.693033, -77.693817, -77.696109, -77.697573, -77.699051, -77.701329, -77.703105, -77.705534, -77.71215, -77.71474, -77.71629, 39.64009, 39.64308, 39.64295, 39.642119, 39.642131, 39.642155, 39.642162, 39.642268, 39.64227, 39.642282, 
39.642283, 39.64261, 39.642408, 39.640521, 39.639561, 39.638478, 39.637849, 39.638494, 39.637984, 39.636511, 39.634503, 39.63424, 39.63365, 39.631854, 39.63213, 39.632519, 39.632624, 39.631231, 39.633695, 39.635452, 39.639, 39.63942, 39.64009)))"
